name,full_name,stars,forks,watchers,open_issues,size,has_wiki,has_projects,has_downloads,is_fork,archived,created_at,updated_at,pushed_at,language,license,subscribers_count,contributors_count,commits_count,readme_size
react-hook-form,react-hook-form/react-hook-form,43003,2171,43003,89,29294,0,1,1,0,0,2019-03-05T23:47:10Z,2025-05-03T22:41:40Z,2025-05-03T22:41:38Z,TypeScript,mit,30,30,30,7347
react-use,streamich/react-use,42968,3225,42968,622,83730,1,1,1,0,0,2018-10-27T10:16:05Z,2025-05-04T05:57:05Z,2025-04-13T08:23:03Z,TypeScript,unlicense,30,30,30,16225
grpc,grpc/grpc,42966,10779,42966,1090,559359,0,1,0,0,0,2014-12-08T18:58:53Z,2025-05-04T02:58:58Z,2025-05-03T05:26:43Z,C++,apache-2.0,30,30,30,4543
front-end-interview-handbook,yangshun/front-end-interview-handbook,42850,5899,42850,13,238352,1,1,1,0,0,2018-01-13T19:40:08Z,2025-05-04T07:00:20Z,2025-04-29T08:03:04Z,MDX,mit,30,30,30,6655
odoo,odoo/odoo,42728,27592,42728,7806,11002572,1,0,1,0,0,2014-05-13T15:38:58Z,2025-05-04T06:15:04Z,2025-05-04T07:36:17Z,Python,other,30,30,30,2044
Leaflet,Leaflet/Leaflet,42656,5923,42656,560,58621,0,1,0,0,0,2010-09-22T16:57:44Z,2025-05-03T17:56:38Z,2025-04-29T20:21:48Z,JavaScript,bsd-2-clause,30,30,30,3880
Rocket.Chat,RocketChat/Rocket.Chat,42569,11705,42569,3267,1792777,1,1,1,0,0,2015-05-19T07:36:09Z,2025-05-04T05:48:18Z,2025-05-03T15:55:50Z,TypeScript,other,30,30,30,6781
JeecgBoot,jeecgboot/JeecgBoot,42553,15314,42553,53,74996,1,1,1,0,0,2018-11-26T10:40:00Z,2025-05-04T05:21:47Z,2025-05-03T09:14:24Z,Java,apache-2.0,30,20,30,26745
cline,cline/cline,42516,4844,42516,678,176280,1,1,1,0,0,2024-07-06T07:28:10Z,2025-05-04T07:39:05Z,2025-05-04T01:35:03Z,TypeScript,apache-2.0,30,30,30,12584
awesome-design-patterns,DovAmir/awesome-design-patterns,42476,3054,42476,20,98,1,1,1,0,0,2018-06-04T17:47:48Z,2025-05-04T06:20:10Z,2024-10-25T19:57:00Z,,,30,29,30,17202
acme.sh,acmesh-official/acme.sh,42455,5229,42455,1261,6717,1,0,1,0,0,2015-12-26T12:56:33Z,2025-05-04T07:21:38Z,2025-05-01T11:28:24Z,Shell,gpl-3.0,30,30,30,22455
awesome-cheatsheets,LeCoupa/awesome-cheatsheets,42377,6434,42377,117,8957,1,1,1,0,0,2017-11-09T02:47:15Z,2025-05-04T06:53:37Z,2024-08-24T21:07:02Z,JavaScript,mit,30,30,30,3747
monaco-editor,microsoft/monaco-editor,42340,3732,42340,697,136011,1,0,1,0,0,2016-06-07T16:56:31Z,2025-05-04T06:43:00Z,2025-04-07T14:37:46Z,JavaScript,mit,30,30,30,7600
pm2,Unitech/pm2,42167,2638,42167,1035,13485,0,0,1,0,0,2013-05-21T03:25:25Z,2025-05-04T02:29:36Z,2025-03-15T16:42:43Z,JavaScript,other,30,30,30,6793
crawl4ai,unclecode/crawl4ai,42137,3855,42137,166,142421,1,1,1,0,0,2024-05-09T09:48:50Z,2025-05-04T07:25:39Z,2025-05-02T13:15:32Z,Python,apache-2.0,30,30,30,33416
prisma,prisma/prisma,42120,1736,42120,2265,138773,0,1,1,0,0,2019-06-20T13:33:47Z,2025-05-04T05:30:52Z,2025-05-03T00:50:54Z,TypeScript,apache-2.0,30,30,30,12584
edex-ui,GitSquared/edex-ui,42108,2713,42108,6,31579,1,0,1,0,1,2017-01-28T09:35:02Z,2025-05-04T03:14:39Z,2021-10-19T22:38:47Z,JavaScript,gpl-3.0,30,30,30,11836
git-flight-rules,k88hudson/git-flight-rules,42061,3197,42061,18,1009,1,1,1,0,0,2014-07-22T20:35:09Z,2025-05-04T04:49:26Z,2025-04-11T22:26:43Z,,cc-by-sa-4.0,30,30,30,80523
pyenv,pyenv/pyenv,41904,3167,41904,70,6057,1,1,1,0,0,2012-08-31T06:57:52Z,2025-05-04T04:47:20Z,2025-04-29T17:58:49Z,Roff,mit,30,30,30,28997
reactjs-interview-questions,sudheerj/reactjs-interview-questions,41903,9857,41903,14,3130,1,1,1,0,0,2018-05-31T17:17:01Z,2025-05-04T06:33:09Z,2025-03-31T11:09:55Z,JavaScript,mit,30,30,30,374523
Alamofire,Alamofire/Alamofire,41874,7608,41874,53,40214,0,1,1,0,0,2014-07-31T05:56:19Z,2025-05-04T00:53:17Z,2025-03-23T02:31:52Z,Swift,mit,30,30,30,18652
metabase,metabase/metabase,41833,5529,41833,4002,950337,1,1,1,0,0,2015-02-02T19:25:47Z,2025-05-04T04:51:55Z,2025-05-03T17:35:37Z,Clojure,other,30,30,30,5259
what-happens-when,alex/what-happens-when,41720,5706,41720,2085,260,1,1,1,0,0,2013-11-07T04:30:06Z,2025-05-03T23:05:21Z,2024-08-19T13:02:25Z,,,30,30,30,33178
yarn,yarnpkg/yarn,41547,2731,41547,2070,119924,0,1,1,0,0,2016-01-19T17:39:16Z,2025-05-04T02:57:27Z,2025-04-28T23:59:50Z,JavaScript,other,30,30,30,6101
llama_index,run-llama/llama_index,41387,5892,41387,407,286738,0,1,1,0,0,2022-11-02T04:24:54Z,2025-05-04T06:59:53Z,2025-05-03T18:16:40Z,Python,mit,30,30,30,10579
python-patterns,faif/python-patterns,41328,6986,41328,18,3781,1,1,1,0,0,2012-06-06T21:02:35Z,2025-05-04T05:38:28Z,2025-05-02T21:54:29Z,Python,,30,30,30,7302
OpenBB,OpenBB-finance/OpenBB,41210,3675,41210,55,2348452,0,1,1,0,0,2020-12-20T10:46:38Z,2025-05-04T07:28:50Z,2025-05-03T17:39:07Z,Python,other,30,30,30,8835
vue2-elm,bailicangdu/vue2-elm,41096,12408,41096,118,34425,1,1,1,0,0,2016-12-23T01:49:20Z,2025-05-04T02:22:49Z,2025-04-11T12:52:02Z,Vue,gpl-2.0,30,12,30,17261
termux-app,termux/termux-app,41053,4436,41053,426,4532,1,0,1,0,0,2015-10-23T09:42:46Z,2025-05-04T06:56:24Z,2025-03-29T07:16:09Z,Java,other,30,30,30,24224
spark,apache/spark,41046,28516,41046,183,498622,0,1,1,0,0,2014-02-25T08:00:08Z,2025-05-04T05:07:34Z,2025-05-04T01:36:07Z,Scala,apache-2.0,30,30,30,4491
ChatGLM-6B,THUDM/ChatGLM-6B,41042,5224,41042,597,9362,0,1,1,0,0,2023-03-13T12:00:18Z,2025-05-03T06:14:02Z,2024-06-27T04:05:25Z,Python,apache-2.0,30,30,30,26277
CPlusPlusThings,Light-City/CPlusPlusThings,41014,8700,41014,12,1322,1,1,1,0,0,2019-07-14T08:45:45Z,2025-05-04T07:15:38Z,2024-06-14T01:58:36Z,C++,,30,30,30,16240
nanoGPT,karpathy/nanoGPT,40991,6797,40991,291,953,1,1,1,0,0,2022-12-28T00:51:12Z,2025-05-04T03:58:33Z,2024-12-09T23:53:04Z,Python,mit,30,30,30,13576
dubbo,apache/dubbo,40951,26526,40951,966,59723,1,1,1,0,0,2012-06-19T07:56:02Z,2025-05-03T19:10:03Z,2025-04-28T11:04:43Z,Java,apache-2.0,30,30,30,10097
swiper,nolimits4web/swiper,40895,9753,40895,215,83654,0,1,1,0,0,2012-03-14T19:11:45Z,2025-05-04T07:17:59Z,2025-03-19T17:43:16Z,JavaScript,mit,30,30,30,56110
stablediffusion,Stability-AI/stablediffusion,40894,5220,40894,301,75202,1,1,1,0,0,2022-11-23T23:59:50Z,2025-05-04T06:04:43Z,2024-10-10T21:28:57Z,Python,mit,30,16,30,18816
nvm-windows,coreybutler/nvm-windows,40879,3505,40879,83,33300,1,1,1,0,0,2014-09-20T16:37:28Z,2025-05-04T07:13:31Z,2025-03-31T10:37:07Z,Go,mit,30,30,30,19227
ColossalAI,hpcaitech/ColossalAI,40843,4498,40843,470,65849,1,1,1,0,0,2021-10-28T16:19:44Z,2025-05-03T17:02:08Z,2025-05-03T06:35:53Z,Python,apache-2.0,30,30,30,32044
styled-components,styled-components/styled-components,40796,2511,40796,323,34590,0,0,1,0,0,2016-08-16T06:41:32Z,2025-05-04T06:55:24Z,2025-05-03T03:15:36Z,TypeScript,mit,30,30,30,9129
coolify,coollabsio/coolify,40746,2452,40746,549,38097,0,1,1,0,0,2021-01-25T20:54:01Z,2025-05-04T07:33:50Z,2025-05-03T11:40:09Z,PHP,apache-2.0,30,30,30,13964
kong,Kong/kong,40744,4915,40744,146,95032,0,0,1,0,0,2014-11-17T23:56:08Z,2025-05-04T05:39:42Z,2025-04-30T17:17:37Z,Lua,apache-2.0,30,30,30,8637
sentry,getsentry/sentry,40743,4333,40743,2456,607666,0,1,1,0,0,2010-08-30T22:06:41Z,2025-05-04T06:46:42Z,2025-05-03T23:14:27Z,Python,other,30,30,30,2659
diagrams,mingrammer/diagrams,40737,2615,40737,378,61400,1,1,1,0,0,2020-02-02T15:23:24Z,2025-05-04T07:38:52Z,2025-04-23T02:15:27Z,Python,mit,30,30,30,6426
uni-app,dcloudio/uni-app,40710,3678,40710,747,6113017,1,1,1,0,0,2018-07-12T08:52:39Z,2025-05-04T01:49:54Z,2025-04-30T12:30:43Z,JavaScript,apache-2.0,30,30,30,6437
nw.js,nwjs/nw.js,40708,3876,40708,929,133851,1,1,1,0,0,2012-01-04T06:21:10Z,2025-05-04T06:18:51Z,2025-05-04T00:18:42Z,JavaScript,mit,30,30,30,6400
ailearning,apachecn/ailearning,40692,11546,40692,2,171378,0,1,1,0,0,2017-02-25T08:53:02Z,2025-05-03T19:19:32Z,2024-11-12T16:21:55Z,Python,other,30,12,30,23798
ClickHouse,ClickHouse/ClickHouse,40480,7267,40480,4581,1767438,1,1,1,0,0,2016-06-02T08:28:18Z,2025-05-04T02:18:24Z,2025-05-04T02:18:21Z,C++,apache-2.0,30,30,30,7199
vuetify,vuetifyjs/vuetify,40459,7004,40459,716,94099,0,0,1,0,0,2016-09-12T00:39:35Z,2025-05-04T03:47:10Z,2025-05-03T14:23:03Z,TypeScript,mit,30,30,30,12782
v2rayNG,2dust/v2rayNG,40384,5961,40384,8,264814,1,1,1,0,0,2019-05-15T02:15:31Z,2025-05-04T07:18:44Z,2025-04-30T06:56:59Z,Kotlin,gpl-3.0,30,30,30,2588
cobra,spf13/cobra,40309,2935,40309,312,2026,1,1,1,0,0,2013-09-03T20:40:26Z,2025-05-03T22:23:18Z,2025-03-11T12:56:36Z,Go,apache-2.0,30,30,30,4366
hexo,hexojs/hexo,40285,4920,40285,91,7038,1,0,1,0,0,2012-09-23T15:17:08Z,2025-05-04T02:26:57Z,2025-05-03T03:45:07Z,TypeScript,mit,30,30,30,3740
iina,iina/iina,40260,2620,40260,1818,273631,1,0,1,0,0,2016-12-19T07:18:45Z,2025-05-04T07:26:13Z,2025-05-04T01:41:19Z,Swift,gpl-3.0,30,30,30,6616
spotube,KRTirtho/spotube,40232,1665,40232,785,140510,1,1,1,0,0,2021-02-14T03:17:58Z,2025-05-04T03:23:24Z,2025-05-02T14:47:58Z,Dart,other,30,30,30,5706
black,psf/black,40187,2573,40187,369,7247,1,1,1,0,0,2018-03-14T19:54:45Z,2025-05-04T06:47:58Z,2025-04-28T06:39:30Z,Python,mit,30,30,30,9768
ultralytics,ultralytics/ultralytics,40159,7782,40159,929,32913,1,1,1,0,0,2022-09-11T16:39:45Z,2025-05-04T07:23:26Z,2025-05-04T06:17:16Z,Python,agpl-3.0,30,30,30,33175
fastlane,fastlane/fastlane,40128,5798,40128,862,82300,0,1,1,0,0,2014-12-02T17:00:38Z,2025-05-04T06:51:46Z,2025-04-27T13:46:59Z,Ruby,mit,30,30,30,9631
tldraw,tldraw/tldraw,39930,2506,39930,323,778543,0,0,1,0,0,2021-05-09T11:48:37Z,2025-05-04T06:33:43Z,2025-05-03T19:36:46Z,TypeScript,other,30,30,30,3287
airflow,apache/airflow,39922,14965,39922,1276,392374,0,1,1,0,0,2015-04-13T18:04:58Z,2025-05-04T07:37:02Z,2025-05-04T07:36:58Z,Python,apache-2.0,30,30,30,34748
typst,typst/typst,39896,1085,39896,850,131239,0,0,1,0,0,2019-09-24T21:41:56Z,2025-05-04T06:04:57Z,2025-05-04T07:07:18Z,Rust,apache-2.0,30,30,30,10783
TTS,coqui-ai/TTS,39771,5059,39771,19,170196,1,1,1,0,0,2020-05-20T15:45:28Z,2025-05-04T06:43:26Z,2024-08-16T12:07:14Z,Python,mpl-2.0,30,30,30,17429
whisper.cpp,ggml-org/whisper.cpp,39704,4180,39704,953,21689,1,1,1,0,0,2022-09-25T18:26:37Z,2025-05-04T06:26:53Z,2025-05-02T12:18:34Z,C++,mit,30,30,30,31600
fanqiang,bannedbook/fanqiang,39607,7349,39607,324,751920,1,1,1,0,0,2015-01-14T00:34:25Z,2025-05-04T07:24:45Z,2025-04-24T05:10:05Z,Kotlin,,30,2,30,9322
expo,expo/expo,39606,6786,39606,805,3326125,1,0,1,0,0,2016-08-15T17:14:25Z,2025-05-04T07:39:48Z,2025-05-03T19:13:01Z,TypeScript,mit,30,30,30,7482
WeChatMsg,LC044/WeChatMsg,39435,4156,39435,25,0,1,1,1,0,0,2023-01-11T05:03:49Z,2025-05-04T06:16:07Z,2025-04-26T17:26:17Z,,,30,1,4,5146
bevy,bevyengine/bevy,39349,3863,39349,2748,137433,0,1,1,0,0,2020-01-18T21:13:55Z,2025-05-04T07:29:04Z,2025-05-03T11:45:04Z,Rust,apache-2.0,30,30,30,8006
cheat.sh,chubin/cheat.sh,39314,1812,39314,136,4538,1,1,1,0,0,2017-05-07T21:40:56Z,2025-05-03T22:17:03Z,2025-02-01T13:32:00Z,Python,mit,30,30,30,37704
jellyfin,jellyfin/jellyfin,39258,3499,39258,527,68187,0,1,1,0,0,2018-12-09T06:36:45Z,2025-05-04T07:31:29Z,2025-05-04T07:31:25Z,C#,gpl-2.0,30,30,30,13912
memos,usememos/memos,39256,2806,39256,27,35951,0,0,1,0,0,2021-12-08T15:30:18Z,2025-05-04T07:04:52Z,2025-05-03T08:16:45Z,Go,mit,30,30,30,3553
tabler,tabler/tabler,39223,4139,39223,84,359968,0,1,1,0,0,2018-02-01T09:08:59Z,2025-05-04T01:42:59Z,2025-05-03T21:03:11Z,HTML,mit,30,30,30,10498
streamlit,streamlit/streamlit,39168,3430,39168,1173,547019,1,0,1,0,0,2019-08-24T00:14:52Z,2025-05-04T05:05:29Z,2025-05-04T06:50:54Z,Python,apache-2.0,30,30,30,6224
chinese-independent-developer,1c7/chinese-independent-developer,39101,3231,39101,1,2125,1,1,1,0,0,2017-09-21T11:08:23Z,2025-05-04T03:13:10Z,2025-05-04T03:13:06Z,,,30,30,30,292819
bert,google-research/bert,39087,9674,39087,887,317,1,0,1,0,0,2018-10-25T22:57:34Z,2025-05-04T06:57:35Z,2024-07-23T23:39:41Z,Python,apache-2.0,30,25,30,50519
cli,cli/cli,39028,6484,39028,820,44897,0,1,1,0,0,2019-10-03T15:24:53Z,2025-05-04T07:00:10Z,2025-05-02T20:59:40Z,Go,mit,30,30,30,7701
chakra-ui,chakra-ui/chakra-ui,39028,3401,39028,6,175186,0,0,1,0,0,2019-08-17T14:27:54Z,2025-05-04T05:33:29Z,2025-05-03T13:05:40Z,TypeScript,mit,30,30,30,6255
php-src,php/php-src,38967,7847,38967,1386,589429,0,0,1,0,0,2011-06-16T01:52:25Z,2025-05-04T06:48:36Z,2025-05-03T18:40:37Z,C,other,30,30,30,4838
Deep-Learning-Papers-Reading-Roadmap,floodsung/Deep-Learning-Papers-Reading-Roadmap,38967,7351,38967,90,3638,1,1,1,0,0,2016-10-14T11:49:48Z,2025-05-04T06:04:17Z,2022-11-27T13:18:32Z,Python,,30,25,30,35301
mitmproxy,mitmproxy/mitmproxy,38963,4174,38963,351,64947,0,0,1,0,0,2010-02-16T04:10:13Z,2025-05-04T06:31:56Z,2025-05-03T17:55:57Z,Python,mit,30,30,30,4167
wrk,wg/wrk,38890,2989,38890,199,38743,0,1,1,0,0,2012-03-20T11:12:28Z,2025-05-04T05:27:36Z,2023-12-30T10:33:51Z,C,other,30,1,30,3497
esbuild,evanw/esbuild,38879,1199,38879,537,19756,0,0,1,0,0,2016-06-14T16:08:50Z,2025-05-03T23:28:01Z,2025-04-23T23:29:42Z,Go,mit,30,30,30,2104
materialize,Dogfalo/materialize,38879,4719,38879,793,165404,1,1,1,0,0,2014-09-12T19:35:38Z,2025-05-04T05:26:51Z,2025-04-02T14:18:55Z,JavaScript,mit,30,30,30,4298
awesome-compose,docker/awesome-compose,38866,7263,38866,266,8286,0,0,1,0,0,2020-02-13T08:51:42Z,2025-05-04T07:25:27Z,2025-05-03T00:35:48Z,HTML,cc0-1.0,30,30,30,6607
50projects50days,bradtraversy/50projects50days,38827,9478,38827,14,482,1,1,1,0,0,2020-11-16T14:39:01Z,2025-05-04T05:17:55Z,2025-02-26T13:49:39Z,CSS,mit,30,30,30,13081
zig,ziglang/zig,38820,2816,38820,3443,329120,1,1,1,0,0,2015-08-06T00:51:28Z,2025-05-04T06:04:36Z,2025-05-04T00:52:38Z,Zig,mit,30,30,30,5853
freqtrade,freqtrade/freqtrade,38799,7651,38799,46,587206,1,1,1,0,0,2017-05-17T23:48:53Z,2025-05-04T06:55:47Z,2025-05-03T18:01:16Z,Python,gpl-3.0,30,30,30,12621
TrafficMonitor,zhongyang219/TrafficMonitor,38798,3427,38798,1155,16715,1,1,1,0,0,2017-07-30T02:51:17Z,2025-05-04T07:30:22Z,2025-05-03T12:53:06Z,C++,other,30,30,30,8853
video.js,videojs/video.js,38728,7506,38728,575,127977,1,1,0,0,0,2010-05-14T18:45:10Z,2025-05-04T06:46:50Z,2025-04-28T21:29:21Z,JavaScript,other,30,30,30,5772
EasySpider,NaiboWang/EasySpider,38692,4746,38692,192,144790,1,1,1,0,0,2020-07-18T02:41:27Z,2025-05-04T06:01:52Z,2025-04-21T13:55:29Z,JavaScript,agpl-3.0,30,5,30,19526
Made-With-ML,GokuMohandas/Made-With-ML,38505,6104,38505,20,4001,1,1,1,0,0,2018-11-05T03:44:27Z,2025-05-04T01:17:49Z,2024-08-18T04:34:15Z,Jupyter Notebook,mit,30,1,18,23563
FastChat,lm-sys/FastChat,38504,4701,38504,945,35325,0,0,1,0,0,2023-03-19T00:18:02Z,2025-05-04T02:24:29Z,2025-04-12T18:17:12Z,Python,apache-2.0,30,30,30,20103
system-prompts-and-models-of-ai-tools,x1xhlol/system-prompts-and-models-of-ai-tools,38479,11717,38479,16,277,1,1,1,0,0,2025-03-05T16:38:29Z,2025-05-04T07:39:36Z,2025-04-30T14:43:09Z,,gpl-3.0,30,5,30,2974
tidb,pingcap/tidb,38362,5927,38362,5007,542349,1,1,1,0,0,2015-09-06T04:01:52Z,2025-05-04T03:40:24Z,2025-05-01T15:08:43Z,Go,apache-2.0,30,30,30,11275
zju-icicles,QSCTech/zju-icicles,38328,9494,38328,9,5526676,1,1,1,0,0,2016-06-28T16:17:32Z,2025-05-04T05:24:45Z,2025-03-09T09:07:02Z,HTML,,30,30,30,4765
English-level-up-tips,byoungd/English-level-up-tips,38320,4199,38320,29,151284,1,1,1,0,0,2017-05-30T07:18:52Z,2025-05-04T06:46:31Z,2024-07-13T17:58:27Z,HTML,,30,23,30,5542
ruff,astral-sh/ruff,38306,1314,38306,1565,73685,0,1,1,0,0,2022-08-09T17:17:44Z,2025-05-04T07:19:51Z,2025-05-03T22:19:21Z,Rust,mit,30,30,30,24580
ladybird,LadybirdBrowser/ladybird,38283,1594,38283,441,365994,0,0,1,0,0,2024-05-30T09:18:10Z,2025-05-04T07:30:01Z,2025-05-04T00:32:18Z,C++,bsd-2-clause,30,30,30,2079
DeepSpeed,deepspeedai/DeepSpeed,38196,4352,38196,1166,227358,0,1,1,0,0,2020-01-23T18:35:18Z,2025-05-04T05:58:14Z,2025-05-02T19:49:59Z,Python,apache-2.0,30,30,30,36593
styleguide,google/styleguide,38137,13017,38137,163,3165,0,0,0,0,0,2015-05-20T19:18:59Z,2025-05-04T02:10:19Z,2025-04-30T03:48:06Z,HTML,other,30,30,30,4818
gorm,go-gorm/gorm,38113,4006,38113,455,4646,1,1,1,0,0,2013-10-25T08:31:38Z,2025-05-04T05:43:21Z,2025-04-27T06:05:16Z,Go,mit,30,30,30,1860
vim,vim/vim,38056,5661,38056,1524,160716,1,1,0,0,0,2015-08-18T21:03:56Z,2025-05-04T07:31:27Z,2025-05-03T17:16:28Z,Vim Script,vim,30,30,30,6914
unsloth,unslothai/unsloth,37977,2969,37977,1041,4994,1,0,1,0,0,2023-11-29T16:50:09Z,2025-05-04T07:20:03Z,2025-05-03T06:14:34Z,Python,apache-2.0,30,30,30,27016
MPAndroidChart,PhilJay/MPAndroidChart,37947,9034,37947,2189,21720,1,1,1,0,0,2014-04-25T14:29:47Z,2025-05-03T16:53:34Z,2024-08-20T14:01:30Z,Java,other,30,30,30,7978
penpot,penpot/penpot,37894,1949,37894,464,243278,0,0,1,0,0,2015-12-29T22:09:07Z,2025-05-04T05:49:03Z,2025-05-01T08:06:19Z,Clojure,mpl-2.0,30,30,30,9896
phaser,phaserjs/phaser,37864,7126,37864,85,452454,0,0,1,0,0,2013-04-12T12:27:51Z,2025-05-04T07:05:45Z,2025-04-21T09:15:03Z,JavaScript,mit,30,30,30,8318
Flowise,FlowiseAI/Flowise,37854,19715,37854,599,55907,0,1,1,0,0,2023-03-31T12:23:09Z,2025-05-04T06:47:27Z,2025-05-03T07:50:57Z,TypeScript,apache-2.0,30,30,30,7048
gradio,gradio-app/gradio,37824,2877,37824,457,292435,1,1,1,0,0,2018-12-19T08:24:04Z,2025-05-04T07:04:44Z,2025-05-03T15:00:06Z,Python,apache-2.0,30,30,30,13100
impress.js,impress/impress.js,37809,6650,37809,64,4346,1,1,1,0,0,2011-12-28T22:23:19Z,2025-05-03T12:27:11Z,2025-02-05T00:05:56Z,JavaScript,mit,30,30,30,8103
awesome-remote-job,lukasz-madon/awesome-remote-job,37796,4129,37796,16,835,1,1,1,0,0,2015-01-02T00:31:34Z,2025-05-04T07:04:05Z,2025-02-05T18:47:57Z,,,30,30,30,63014
quivr,QuivrHQ/quivr,37778,3632,37778,24,129611,0,1,1,0,0,2023-05-12T23:53:30Z,2025-05-04T06:57:14Z,2025-05-01T21:32:58Z,Python,other,30,30,30,6825
curl,curl/curl,37777,6686,37777,46,105118,1,0,0,0,0,2010-03-18T22:32:22Z,2025-05-04T07:00:48Z,2025-05-01T20:30:55Z,C,other,30,30,30,2050
fd,sharkdp/fd,37767,873,37767,130,2071,0,0,1,0,0,2017-05-09T21:27:10Z,2025-05-04T06:50:22Z,2025-05-01T17:49:53Z,Rust,apache-2.0,30,30,30,26236
bark,suno-ai/bark,37629,4455,37629,251,2641,1,1,1,0,0,2023-04-07T19:34:48Z,2025-05-04T06:04:34Z,2024-08-19T07:45:36Z,Jupyter Notebook,mit,30,16,30,15207
Summer2025-Internships,SimplifyJobs/Summer2025-Internships,37628,2905,37628,5,363050,0,0,1,0,0,2020-05-23T20:53:18Z,2025-05-04T06:50:22Z,2025-05-04T06:50:18Z,,,30,30,30,504516
jsoncrack.com,AykutSarac/jsoncrack.com,37586,2487,37586,41,40945,0,1,1,0,0,2022-01-30T15:25:18Z,2025-05-03T19:28:35Z,2025-05-01T14:54:03Z,TypeScript,apache-2.0,30,30,30,4273
GitHubDaily,GitHubDaily/GitHubDaily,37578,3936,37578,347,2839,1,1,1,0,0,2018-12-30T13:56:58Z,2025-05-04T06:36:27Z,2025-03-20T08:54:47Z,,,30,4,30,174807
leveldb,google/leveldb,37544,7992,37544,357,1672,0,0,0,0,0,2014-08-27T21:17:52Z,2025-05-04T02:06:23Z,2025-01-30T17:33:01Z,C++,bsd-3-clause,30,30,30,10483
zod,colinhacks/zod,37511,1407,37511,695,18776,1,1,1,0,0,2020-03-07T20:59:08Z,2025-05-04T07:16:42Z,2025-05-03T02:23:12Z,TypeScript,mit,30,30,30,100790
firecrawl,mendableai/firecrawl,37497,3385,37497,209,58898,0,1,1,0,0,2024-04-15T21:02:29Z,2025-05-04T07:22:18Z,2025-05-02T16:00:16Z,TypeScript,agpl-3.0,30,30,30,22649
aria2,aria2/aria2,37472,3696,37472,1107,31500,1,1,1,0,0,2010-11-27T09:41:48Z,2025-05-04T06:52:14Z,2024-08-03T07:01:16Z,C++,gpl-2.0,30,30,30,22434
free,freefq/free,37472,5722,37472,513,42112,1,1,1,0,0,2020-06-07T02:48:33Z,2025-05-04T06:06:12Z,2024-08-20T09:43:55Z,,,30,1,30,5643
preact,preactjs/preact,37428,1989,37428,153,17642,1,1,1,0,0,2015-09-11T02:40:18Z,2025-05-04T06:46:19Z,2025-05-03T14:24:58Z,JavaScript,mit,30,30,30,14444
Pake,tw93/Pake,37365,6776,37365,55,50871,1,0,1,0,0,2022-10-14T09:32:57Z,2025-05-04T01:11:22Z,2025-03-25T12:35:16Z,Rust,mit,30,30,30,23913
Open-Assistant,LAION-AI/Open-Assistant,37336,3269,37336,291,35477,0,1,1,0,0,2022-12-13T05:24:17Z,2025-05-04T04:50:33Z,2024-08-17T01:55:35Z,Python,apache-2.0,30,30,30,9283
shellcheck,koalaman/shellcheck,37325,1813,37325,1112,5487,1,1,1,0,0,2012-11-17T03:15:11Z,2025-05-04T05:21:23Z,2025-04-27T23:47:14Z,Haskell,gpl-3.0,30,30,30,21154
AI-For-Beginners,microsoft/AI-For-Beginners,37312,6861,37312,55,124439,1,1,1,0,0,2021-03-03T16:27:36Z,2025-05-04T06:33:36Z,2025-04-29T16:09:57Z,Jupyter Notebook,mit,30,30,30,21333
freecodecamp.cn,FreeCodeCampChina/freecodecamp.cn,37299,1376,37299,152,30959,1,1,1,0,0,2016-09-30T03:13:43Z,2025-05-04T06:47:56Z,2023-07-16T16:48:59Z,CSS,other,30,30,30,3862
tmux,tmux/tmux,37295,2189,37295,53,17925,1,0,1,0,0,2015-06-03T23:32:55Z,2025-05-04T05:55:06Z,2025-05-01T09:02:14Z,C,other,30,18,30,2680
photoprism,photoprism/photoprism,37202,2061,37202,423,279664,0,1,1,0,0,2018-01-27T12:00:15Z,2025-05-04T07:26:18Z,2025-05-03T10:53:49Z,Go,other,30,30,30,14358
pandoc,jgm/pandoc,37196,3501,37196,1121,67294,1,1,1,0,0,2010-03-20T20:34:23Z,2025-05-04T05:17:24Z,2025-04-29T21:51:54Z,Haskell,other,30,30,30,12531
helix,helix-editor/helix,37191,2781,37191,1095,61916,1,1,1,0,0,2020-06-01T04:26:56Z,2025-05-04T03:16:05Z,2025-05-02T13:53:05Z,Rust,mpl-2.0,30,30,30,2708
python-cheatsheet,gto76/python-cheatsheet,37145,6605,37145,23,12368,1,1,1,0,0,2018-01-25T04:16:53Z,2025-05-04T03:05:11Z,2025-05-03T15:36:49Z,Python,,30,11,30,147660
trpc,trpc/trpc,37143,1354,37143,174,46227,0,0,1,0,0,2020-07-18T01:17:11Z,2025-05-04T07:16:58Z,2025-05-01T19:37:07Z,TypeScript,mit,30,30,30,15731
tutorials,eugenp/tutorials,37136,54318,37136,50,112310,1,1,1,0,0,2013-04-29T18:26:36Z,2025-05-04T05:17:06Z,2025-05-03T13:08:24Z,Java,mit,30,30,30,5267
ant-design-pro,ant-design/ant-design-pro,37072,8187,37072,211,13754,1,1,1,0,0,2017-08-25T10:40:44Z,2025-05-03T16:08:00Z,2025-01-14T02:22:19Z,TypeScript,mit,30,30,30,5178
pure-bash-bible,dylanaraps/pure-bash-bible,37068,3337,37068,62,232,0,0,1,0,1,2018-06-13T01:39:33Z,2025-05-04T02:07:50Z,2023-11-28T03:26:23Z,Shell,mit,30,20,30,49418
